Provenance,Destination,Train,Numéro,Jour,Départ (réel),Départ (prévu),Retard (min),Cause,Arrêts
Strasbourg,Saverne ,TER,30228,07-03-2023,23:25:00,23:25:00,0,,"['Stephansfeld Hôpital', 'Brumath Mairie', 'Mommenheim', 'Schwindratzheim Général Leclerc', 'Hochfelden', 'Wilwisheim Haute-Montée', 'Dettwiller', 'Saverne']"
Strasbourg,Kehl ,TER,400463,07-03-2023,23:41:00,23:41:00,0,,['Kehl']
Strasbourg,Sélestat ,TER,30149,08-03-2023,05:36:00,05:36:00,0,,"['Fegersheim - Lipsheim', 'Erstein', 'Benfeld', 'Sélestat']"
Strasbourg,Sélestat ,TER,831706,08-03-2023,06:30:00,06:30:00,0,,"['Entzheim Aéroport', 'Molsheim', 'Dorlisheim', 'Rosheim', 'Bischoffsheim', 'Obernai', 'Goxwiller', 'Gertwiller', 'Barr', 'Eichhoffen', 'Epfig', 'Dambach-la-Ville', 'Scherwiller', 'Sélestat']"
Strasbourg,Sarreguemines ,TER,830914,08-03-2023,06:34:00,06:34:00,0,,"['Mommenheim', 'Obermodern', 'Ingwiller', 'Wingen-sur-Moder', 'Tieffenbach - Struth', 'Diemeringen', 'Oermingen', 'Kalhausen', 'Sarreguemines']"
Strasbourg,Paris Est ,TGV INOUI,2404,08-03-2023,06:40:00,06:40:00,0,,"['Meuse TGV', 'Paris Est']"
Strasbourg,Bâle - SBB ,TER,96205,08-03-2023,06:51:00,06:51:00,0,,"['Sélestat', 'Colmar', 'Mulhouse-Ville', 'Saint-Louis', 'Bâle - SBB']"
Strasbourg,Molsheim ,TER,830808,08-03-2023,07:18:00,07:18:00,0,,"['Strasbourg - Roethig', 'Lingolsheim', 'Entzheim Aéroport', 'Duppigheim', 'Duttlenheim - Ernolsheim-sur-Bruche', 'Dachstein', 'Molsheim']"
Colmar,Paris Est ,TGV INOUI,2350,08-03-2023,07:19:00,07:19:00,0,,"['Lorraine TGV', 'Paris Est']"
Strasbourg,Offenburg ,TER,87407,08-03-2023,07:20:00,07:20:00,0,,"['Krimmeri Meinau', 'Kehl', 'Kork', 'Legelshurst', 'Appenweier', 'Offenburg']"
Sélestat,Saverne ,TER,832008,08-03-2023,07:24:00,07:24:00,0,,"['Vendenheim', 'Stephansfeld', 'Brumath', 'Mommenheim', 'Schwindratzheim', 'Hochfelden', 'Wilwisheim', 'Dettwiller', 'Steinbourg', 'Saverne']"
Strasbourg,Offenburg ,TER,87411,08-03-2023,07:50:00,07:50:00,0,,"['Krimmeri Meinau', 'Kehl', 'Kork', 'Legelshurst', 'Appenweier', 'Offenburg']"
Strasbourg,Bâle - SBB ,TER,96209,08-03-2023,07:51:00,07:51:00,0,,"['Sélestat', 'Colmar', 'Mulhouse-Ville', 'Saint-Louis', 'Bâle - SBB']"
Strasbourg,Nancy ,TER,835014,08-03-2023,08:18:00,08:18:00,0,,"['Brumath', 'Saverne', 'Lutzelbourg', 'Sarrebourg', 'Lunéville', 'Nancy']"
Strasbourg,Molsheim ,TER,830812,08-03-2023,08:18:00,08:18:00,0,,"['Strasbourg - Roethig', 'Lingolsheim', 'Entzheim Aéroport', 'Duppigheim', 'Duttlenheim - Ernolsheim-sur-Bruche', 'Dachstein', 'Molsheim']"
Stuttgart Hbf,Paris Est ,DB SNCF,9578,08-03-2023,08:19:00,08:19:00,0,,['Paris Est']
Strasbourg,Paris Est ,TGV INOUI,2078,08-03-2023,08:19:00,08:19:00,0,,['Paris Est']
Strasbourg,Offenburg ,TER,87413,08-03-2023,08:20:00,08:20:00,0,,"['Krimmeri Meinau', 'Kehl', 'Kork', 'Legelshurst', 'Appenweier', 'Offenburg']"
Strasbourg,Haguenau ,TER,830570,08-03-2023,08:27:00,08:27:00,0,,"['Bischwiller', 'Haguenau']"
Sarreguemines,Krimmeri Meinau ,TER,830921,08-03-2023,08:27:00,08:27:00,0,,['Krimmeri Meinau']
Strasbourg,Offenburg ,TER,87415,08-03-2023,08:50:00,08:50:00,0,,"['Krimmeri Meinau', 'Kehl', 'Kork', 'Legelshurst', 'Appenweier', 'Offenburg']"
Paris Est,Mannheim - Hauptbahnhof ,DB SNCF,9561,08-03-2023,09:12:00,09:12:00,0,,"['Karlsruhe Hauptbahnhof', 'Mannheim - Hauptbahnhof']"
Strasbourg,Offenburg ,TER,87417,08-03-2023,09:20:00,09:20:00,0,,"['Krimmeri Meinau', 'Kehl', 'Kork', 'Legelshurst', 'Appenweier', 'Offenburg']"
Strasbourg,Offenburg ,TER,87419,08-03-2023,09:50:00,09:50:00,0,,"['Krimmeri Meinau', 'Kehl', 'Kork', 'Legelshurst', 'Appenweier', 'Offenburg']"
Strasbourg,Bâle - SBB ,TER,96217,08-03-2023,10:51:00,10:51:00,0,,"['Sélestat', 'Colmar', 'Mulhouse-Ville', 'Saint-Louis', 'Bâle - SBB']"
Strasbourg,Offenburg ,TER,87423,08-03-2023,10:51:00,10:51:00,0,,"['Krimmeri Meinau', 'Kehl', 'Kork', 'Legelshurst', 'Appenweier', 'Offenburg']"
Strasbourg,Haguenau ,TER,830524,08-03-2023,12:10:00,12:10:00,0,,"['Mundolsheim', 'Vendenheim', 'Hœrdt', 'Weyersheim', 'Kurtzenhouse', 'Bischwiller', 'Marienthal', 'Haguenau']"
Strasbourg,Molsheim ,TER,830828,08-03-2023,12:18:00,12:18:00,0,,"['Strasbourg - Roethig', 'Lingolsheim', 'Entzheim Aéroport', 'Duppigheim', 'Duttlenheim - Ernolsheim-sur-Bruche', 'Dachstein', 'Molsheim']"
Strasbourg,Lauterbourg ,TER,30342,08-03-2023,12:23:00,12:23:00,0,,"['Bischheim Arrêt CTS R. Gare', 'Hoenheim - Tram', 'La Wantzenau', 'Kilstett Rue de la Gare', 'Gambsheim Garage Peugeot', 'Gambsheim', 'Herrlisheim', 'Drusenheim', 'Sessenheim', 'Rountzenheim', 'Rœschwoog', 'Seltz', 'Lauterbourg']"
Strasbourg,Offenburg ,TER,87429,08-03-2023,12:50:00,12:50:00,0,,"['Krimmeri Meinau', 'Kehl', 'Kork', 'Legelshurst', 'Appenweier', 'Offenburg']"
Strasbourg,Bâle - SBB ,TER,96277,08-03-2023,12:51:00,12:51:00,0,,"['Sélestat', 'Colmar', 'Mulhouse-Ville', 'Saint-Louis', 'Bâle - SBB']"
Sélestat,Saverne ,TER,832018,08-03-2023,12:54:00,12:54:00,0,,"['Vendenheim', 'Stephansfeld', 'Brumath', 'Mommenheim', 'Schwindratzheim', 'Hochfelden', 'Wilwisheim', 'Dettwiller', 'Steinbourg', 'Saverne']"
Strasbourg,Haguenau ,TER,830528,08-03-2023,13:14:00,13:14:00,0,,"['Mundolsheim', 'Vendenheim', 'Hœrdt', 'Weyersheim', 'Kurtzenhouse', 'Bischwiller', 'Marienthal', 'Haguenau']"
Strasbourg,Molsheim ,TER,830832,08-03-2023,13:18:00,13:18:00,0,,"['Strasbourg - Roethig', 'Lingolsheim', 'Entzheim Aéroport', 'Duppigheim', 'Duttlenheim - Ernolsheim-sur-Bruche', 'Dachstein', 'Molsheim']"
Strasbourg,Offenburg ,TER,87431,08-03-2023,13:20:00,13:20:00,0,,"['Krimmeri Meinau', 'Kehl', 'Kork', 'Legelshurst', 'Appenweier', 'Offenburg']"
Strasbourg,Bâle - SBB ,TER,96221,08-03-2023,13:51:00,13:51:00,0,,"['Sélestat', 'Colmar', 'Mulhouse-Ville', 'Saint-Louis', 'Bâle - SBB']"
Strasbourg,Offenburg ,TER,87433,08-03-2023,14:20:00,14:20:00,0,,"['Krimmeri Meinau', 'Kehl', 'Kork', 'Legelshurst', 'Appenweier', 'Offenburg']"
Strasbourg,Benfeld ,TER,30151,08-03-2023,14:25:00,14:25:00,0,,"['Fegersheim - Lipsheim', 'Erstein', 'Benfeld']"
Strasbourg,Offenburg ,TER,87437,08-03-2023,14:51:00,14:51:00,0,,"['Krimmeri Meinau', 'Kehl', 'Kork', 'Legelshurst', 'Appenweier', 'Offenburg']"
Strasbourg,Offenburg ,TER,87439,08-03-2023,15:20:00,15:20:00,0,,"['Krimmeri Meinau', 'Kehl', 'Kork', 'Legelshurst', 'Appenweier', 'Offenburg']"
Saverne,Sélestat ,TER,832021,08-03-2023,16:05:00,16:05:00,0,,"['Geispolsheim', 'Fegersheim - Lipsheim', 'Limersheim', 'Erstein', 'Matzenheim', 'Benfeld', 'Kogenheim', 'Ebersheim', 'Sélestat']"
Strasbourg,Haguenau ,TER,830540,08-03-2023,16:10:00,16:10:00,0,,"['Mundolsheim', 'Vendenheim', 'Hœrdt', 'Weyersheim', 'Kurtzenhouse', 'Bischwiller', 'Marienthal', 'Haguenau']"
Strasbourg,Molsheim ,TER,830844,08-03-2023,16:18:00,16:18:00,0,,"['Strasbourg - Roethig', 'Lingolsheim', 'Entzheim Aéroport', 'Duppigheim', 'Duttlenheim - Ernolsheim-sur-Bruche', 'Dachstein', 'Molsheim']"
Strasbourg,Offenburg ,TER,87443,08-03-2023,16:20:00,16:20:00,0,,"['Krimmeri Meinau', 'Kehl', 'Kork', 'Legelshurst', 'Appenweier', 'Offenburg']"
Sélestat,Saverne ,TER,832024,08-03-2023,16:24:00,16:24:00,0,,"['Vendenheim', 'Stephansfeld', 'Brumath', 'Mommenheim', 'Schwindratzheim', 'Hochfelden', 'Wilwisheim', 'Dettwiller', 'Steinbourg', 'Saverne']"
Strasbourg,Sélestat ,TER,831746,08-03-2023,16:30:00,16:30:00,0,,"['Entzheim Aéroport', 'Molsheim', 'Dorlisheim', 'Rosheim', 'Bischoffsheim', 'Obernai', 'Goxwiller', 'Gertwiller', 'Barr', 'Eichhoffen', 'Epfig', 'Dambach-la-Ville', 'Scherwiller', 'Sélestat']"
Strasbourg,Bâle - SBB ,TER,96229,08-03-2023,16:51:00,16:51:00,0,,"['Sélestat', 'Colmar', 'Mulhouse-Ville', 'Saint-Louis', 'Bâle - SBB']"
Strasbourg,Offenburg ,TER,87445,08-03-2023,16:51:00,16:51:00,0,,"['Krimmeri Meinau', 'Kehl', 'Kork', 'Legelshurst', 'Appenweier', 'Offenburg']"
Strasbourg,Wissembourg ,TER,830594,08-03-2023,17:05:00,17:05:00,0,,"['Bischwiller', 'Haguenau', 'Soultz-sous-Forêts', 'Wissembourg']"
Saverne,Sélestat ,TER,832023,08-03-2023,17:07:00,17:07:00,0,,"['Graffenstaden', 'Geispolsheim', 'Fegersheim - Lipsheim', 'Limersheim', 'Erstein', 'Matzenheim', 'Benfeld', 'Kogenheim', 'Ebersheim', 'Sélestat']"
Strasbourg,Molsheim ,TER,830848,08-03-2023,17:18:00,17:18:00,0,,"['Strasbourg - Roethig', 'Lingolsheim', 'Entzheim Aéroport', 'Duppigheim', 'Duttlenheim - Ernolsheim-sur-Bruche', 'Dachstein', 'Molsheim']"
Strasbourg,Lauterbourg ,TER,830720,08-03-2023,17:20:00,17:20:00,0,,"['Bischheim', 'Hoenheim - Tram', 'La Wantzenau', 'Kilstett', 'Gambsheim', 'Herrlisheim', 'Drusenheim', 'Sessenheim', 'Rountzenheim', 'Rœschwoog', 'Beinheim - Roppenheim', 'Seltz', 'Munchhausen', 'Mothern', 'Lauterbourg']"
Strasbourg,Bâle - SBB ,TER,96231,08-03-2023,17:21:00,17:21:00,0,,"['Sélestat', 'Colmar', 'Mulhouse-Ville', 'Saint-Louis', 'Bâle - SBB']"
Strasbourg,Offenburg ,TER,87447,08-03-2023,17:21:00,17:21:00,0,,"['Krimmeri Meinau', 'Kehl', 'Kork', 'Legelshurst', 'Appenweier', 'Offenburg']"
Strasbourg,Sélestat ,TER,831750,08-03-2023,17:30:00,17:30:00,0,,"['Entzheim Aéroport', 'Molsheim', 'Dorlisheim', 'Rosheim', 'Bischoffsheim', 'Obernai', 'Goxwiller', 'Gertwiller', 'Barr', 'Eichhoffen', 'Epfig', 'Dambach-la-Ville', 'Scherwiller', 'Sélestat']"
Krimmeri Meinau,Sarreguemines ,TER,830928,08-03-2023,17:34:00,17:34:00,0,,"['Mommenheim', 'Obermodern', 'Ingwiller', 'Wingen-sur-Moder', 'Tieffenbach - Struth', 'Diemeringen', 'Oermingen', 'Kalhausen', 'Sarreguemines']"
Strasbourg,Haguenau ,TER,830546,08-03-2023,17:40:00,17:40:00,0,,"['Mundolsheim', 'Vendenheim', 'Hœrdt', 'Weyersheim', 'Kurtzenhouse', 'Bischwiller', 'Marienthal', 'Haguenau']"
Strasbourg,Metz Ville ,TER,830308,08-03-2023,17:49:00,17:49:00,0,,"['Brumath', 'Saverne', 'Lutzelbourg', 'Réding', 'Morhange', 'Metz Ville']"
Strasbourg,Offenburg ,TER,87449,08-03-2023,17:50:00,17:50:00,0,,"['Krimmeri Meinau', 'Kehl', 'Kork', 'Legelshurst', 'Appenweier', 'Offenburg']"
Sélestat,Saverne ,TER,832028,08-03-2023,17:54:00,17:54:00,0,,"['Vendenheim', 'Stephansfeld', 'Brumath', 'Mommenheim', 'Schwindratzheim', 'Hochfelden', 'Wilwisheim', 'Dettwiller', 'Steinbourg', 'Saverne']"
Strasbourg,Wissembourg ,TER,830598,08-03-2023,18:05:00,18:05:00,0,,"['Bischwiller', 'Haguenau', 'Walbourg', 'Hoelschloch - Surbourg', 'Soultz-sous-Forêts', 'Hoffen', 'Riedseltz', 'Wissembourg']"
Saverne,Sélestat ,TER,832027,08-03-2023,18:07:00,18:07:00,0,,"['Graffenstaden', 'Geispolsheim', 'Fegersheim - Lipsheim', 'Limersheim', 'Erstein', 'Matzenheim', 'Benfeld', 'Kogenheim', 'Ebersheim', 'Sélestat']"
Strasbourg,Saales ,TER,831836,08-03-2023,18:14:00,18:14:00,0,,"['Entzheim Aéroport', 'Molsheim', 'Mutzig', 'Gresswiller', 'Heiligenberg - Mollkirch', 'Urmatt', 'Mullerhof', 'Muhlbach-sur-Bruche - Lutzelhouse', 'Wisches', 'Russ Hersbach', 'Schirmeck - La Broque', 'Rothau', 'Fouday', 'Saint-Blaise-la-Roche Poutay', 'Bourg-Bruche', 'Saales']"
Strasbourg,Molsheim ,TER,830852,08-03-2023,18:18:00,18:18:00,0,,"['Strasbourg - Roethig', 'Lingolsheim', 'Entzheim Aéroport', 'Duppigheim', 'Duttlenheim - Ernolsheim-sur-Bruche', 'Dachstein', 'Molsheim']"
Strasbourg,Paris Est ,TGV INOUI,2454,08-03-2023,18:19:00,18:19:00,0,,"['Champagne-Ardenne TGV', 'Paris Est']"
Strasbourg,Nancy ,TER,835026,08-03-2023,18:19:00,18:19:00,0,,"['Brumath', 'Saverne', 'Sarrebourg', 'Lunéville', 'Nancy']"
Strasbourg,Offenburg ,TER,87451,08-03-2023,18:20:00,18:20:00,0,,"['Krimmeri Meinau', 'Kehl', 'Kork', 'Legelshurst', 'Appenweier', 'Offenburg']"
Strasbourg,Lauterbourg ,TER,830724,08-03-2023,18:20:00,18:20:00,0,,"['Bischheim', 'Hoenheim - Tram', 'La Wantzenau', 'Kilstett', 'Gambsheim', 'Herrlisheim', 'Drusenheim', 'Sessenheim', 'Rountzenheim', 'Rœschwoog', 'Beinheim - Roppenheim', 'Seltz', 'Munchhausen', 'Mothern', 'Lauterbourg']"
Strasbourg,Niederbronn-les-Bains ,TER,832926,08-03-2023,18:27:00,18:27:00,0,,"['Bischwiller', 'Haguenau', 'Schweighouse-sur-Moder', 'Mertzwiller', 'Gundershoffen', 'Reichshoffen', 'Niederbronn-les-Bains']"
Strasbourg,Wissembourg ,TER,830600,08-03-2023,18:35:00,18:35:00,0,,"['Bischwiller', 'Haguenau', 'Soultz-sous-Forêts', 'Wissembourg']"
Strasbourg,Offenburg ,TER,87453,08-03-2023,18:50:00,18:50:00,0,,"['Krimmeri Meinau', 'Kehl', 'Kork', 'Legelshurst', 'Appenweier', 'Offenburg']"
Strasbourg,Paris Est ,TGV INOUI,2060,08-03-2023,18:57:00,18:57:00,0,,['Paris Est']
Mannheim - Hauptbahnhof,Paris Est ,DB SNCF,9560,08-03-2023,18:57:00,18:57:00,0,,['Paris Est']
Strasbourg,Haguenau ,TER,830552,08-03-2023,19:10:00,19:10:00,0,,"['Mundolsheim', 'Vendenheim', 'Hœrdt', 'Weyersheim', 'Kurtzenhouse', 'Bischwiller', 'Marienthal', 'Haguenau']"
Strasbourg,Molsheim ,TER,830856,08-03-2023,19:18:00,19:18:00,0,,"['Strasbourg - Roethig', 'Lingolsheim', 'Entzheim Aéroport', 'Duppigheim', 'Duttlenheim - Ernolsheim-sur-Bruche', 'Dachstein', 'Molsheim']"
Strasbourg,Nancy ,TER,835028,08-03-2023,19:19:00,19:19:00,0,,"['Brumath', 'Saverne', 'Sarrebourg', 'Lunéville', 'Nancy']"
Strasbourg,Bâle - SBB ,TER,96247,08-03-2023,19:21:00,19:21:00,0,,"['Sélestat', 'Colmar', 'Mulhouse-Ville', 'Saint-Louis', 'Bâle - SBB']"
Marseille - Saint-Charles,Paris - Gare de Lyon - Hall 1 & 2 ,TGV INOUI,6136,08-03-2023,06:04:00,06:04:00,0,,"['Aix-en-Provence TGV', 'Avignon TGV', 'Paris - Gare de Lyon - Hall 1 & 2']"
Marseille - Saint-Charles,Hyères ,TER,881611,08-03-2023,07:32:00,07:32:00,0,,"['Marseille Blancarde', 'Aubagne', 'Cassis', 'La Ciotat-Ceyreste', 'Saint-Cyr - Les Lecques - La Cadière', 'Bandol', 'Ollioules - Sanary-sur-Mer', 'La Seyne - Six Fours', 'Toulon', 'Toulon Sainte-Musse', 'La Garde', 'La Pauline', 'La Crau', 'Hyères']"
Marseille - Saint-Charles,Le Havre ,TGV INOUI,5376,08-03-2023,07:35:00,07:35:00,0,,"['Avignon TGV', 'Valence TGV Rhône-Alpes Sud', 'Lyon Part Dieu', 'Massy - Palaiseau', 'Versailles Chantiers', 'Mantes-la-Jolie', 'Rouen Rive Droite', 'Le Havre']"
Marseille - Saint-Charles,Avignon Centre ,TER,879504,08-03-2023,07:41:00,07:41:00,0,,"['L\'Estaque"", \'links\': [], \'coord\': {\'lat\': \'43.363646\', \'lon\': \'5.321342\'}, \'label\': ""L\'Estaque (Marseille)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87751602:Train\'', 'Pas des Lanciers', 'Vitrolles - Aéroport Marseille Provence', 'Rognac', 'Saint-Chamas', 'Miramas', 'Saint-Martin-de-Crau', 'Arles', 'Avignon Centre']"
Marseille - Saint-Charles,Toulon ,TER,881407,08-03-2023,08:02:00,08:02:00,0,,"['Marseille Blancarde', 'Aubagne', 'Cassis', 'La Ciotat-Ceyreste', 'Saint-Cyr - Les Lecques - La Cadière', 'Bandol', 'Ollioules - Sanary-sur-Mer', 'La Seyne - Six Fours', 'Toulon']"
Marseille - Saint-Charles,Miramas ,TER,879118,08-03-2023,08:07:00,08:07:00,0,,"['L\'Estaque"", \'links\': [], \'coord\': {\'lat\': \'43.363646\', \'lon\': \'5.321342\'}, \'label\': ""L\'Estaque (Marseille)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87751602:Train\'', 'Pas des Lanciers', 'Vitrolles - Aéroport Marseille Provence', 'Rognac', 'Saint-Chamas', 'Miramas']"
Marseille - Saint-Charles,Hyères ,TER,881615,08-03-2023,08:32:00,08:32:00,0,,"['Marseille Blancarde', 'Aubagne', 'Cassis', 'La Ciotat-Ceyreste', 'Saint-Cyr - Les Lecques - La Cadière', 'Bandol', 'Ollioules - Sanary-sur-Mer', 'La Seyne - Six Fours', 'Toulon', 'Toulon Sainte-Musse', 'La Garde', 'La Pauline', 'La Crau', 'Hyères']"
Marseille - Saint-Charles,Paris - Gare de Lyon - Hall 1 & 2 ,TGV INOUI,6112,08-03-2023,09:04:00,09:04:00,0,,"['Aix-en-Provence TGV', 'Avignon TGV', 'Paris - Gare de Lyon - Hall 1 & 2']"
Marseille - Saint-Charles,Bordeaux Saint-Jean ,Intercités,4758,08-03-2023,09:27:00,09:27:00,0,,"['Nîmes Centre', 'Montpellier Saint-Roch', 'Béziers', 'Narbonne', 'Carcassonne', 'Toulouse Matabiau', 'Montauban Ville Bourbon', 'Marmande', 'Bordeaux Saint-Jean']"
Marseille - Saint-Charles,Nice ,TER,17479,08-03-2023,09:57:00,09:57:00,0,,"['Toulon', 'Carnoules', 'Les Arcs - Draguignan', 'Saint-Raphaël - Valescure', 'Cannes', 'Antibes', 'Nice Saint-Augustin', 'Nice']"
Lyon Part Dieu,Nice ,TGV INOUI,6805,08-03-2023,10:20:00,10:20:00,0,,"['Toulon', 'Saint-Raphaël - Valescure', 'Cannes', 'Antibes', 'Nice']"
Marseille - Saint-Charles,Toulon ,TER,881419,08-03-2023,10:33:00,10:33:00,0,,"['Marseille Blancarde', 'Aubagne', 'Cassis', 'La Ciotat-Ceyreste', 'Saint-Cyr - Les Lecques - La Cadière', 'Bandol', 'Ollioules - Sanary-sur-Mer', 'La Seyne - Six Fours', 'Toulon']"
Marseille - Saint-Charles,Avignon Centre ,TER,879516,08-03-2023,10:41:00,10:41:00,0,,"['L\'Estaque"", \'links\': [], \'coord\': {\'lat\': \'43.363646\', \'lon\': \'5.321342\'}, \'label\': ""L\'Estaque (Marseille)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87751602:Train\'', 'Pas des Lanciers', 'Vitrolles - Aéroport Marseille Provence', 'Rognac', 'Saint-Chamas', 'Miramas', 'Saint-Martin-de-Crau', 'Arles', 'Avignon Centre']"
Marseille - Saint-Charles,Bordeaux Saint-Jean ,Intercités,4760,08-03-2023,11:24:00,11:24:00,0,,"['Arles', 'Nîmes Centre', 'Montpellier Saint-Roch', 'Sète', 'Narbonne', 'Carcassonne', 'Toulouse Matabiau', 'Montauban Ville Bourbon', 'Agen', 'Bordeaux Saint-Jean']"
Marseille - Saint-Charles,Valence Ville ,TER,886560,08-03-2023,11:41:00,11:41:00,0,,"['L\'Estaque"", \'links\': [], \'coord\': {\'lat\': \'43.363646\', \'lon\': \'5.321342\'}, \'label\': ""L\'Estaque (Marseille)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87751602:LongDistanceTrain\'', 'Pas des Lanciers', 'Vitrolles - Aéroport Marseille Provence', 'Rognac', 'Saint-Chamas', 'Miramas', 'Saint-Martin-de-Crau', 'Arles', 'Avignon Centre', 'Sorgues - Châteauneuf-du-Pape', 'Bédarrides', 'Courthézon', 'Orange', 'Bollène - La Croisière', 'Pierrelatte', 'Donzère', 'Montélimar', 'Loriol', 'Livron', 'Valence Ville']"
Marseille - Saint-Charles,Paris - Gare de Lyon - Hall 1 & 2 ,TGV INOUI,6116,08-03-2023,12:04:00,12:04:00,0,,"['Aix-en-Provence TGV', 'Avignon TGV', 'Paris - Gare de Lyon - Hall 1 & 2']"
Marseille - Saint-Charles,Aix-en-Provence ,TER,880136,08-03-2023,12:23:00,12:23:00,0,,"['Picon - Busserine', 'Sainte-Marthe en Provence', 'Saint-Joseph - Le Castellas', 'Saint-Antoine', 'Septèmes', 'Simiane', 'Gardanne', 'Aix-en-Provence']"
Marseille - Saint-Charles,Toulon ,TER,881435,08-03-2023,12:33:00,12:33:00,0,,"['Marseille Blancarde', 'La Pomme', 'Saint-Marcel', 'La Barasse', 'La Penne-sur-Huveaune', 'Aubagne', 'Cassis', 'La Ciotat-Ceyreste', 'Saint-Cyr - Les Lecques - La Cadière', 'Bandol', 'Ollioules - Sanary-sur-Mer', 'La Seyne - Six Fours', 'Toulon']"
Nice,Paris - Gare de Lyon - Hall 1 & 2 ,TGV INOUI,6074,08-03-2023,12:47:00,12:47:00,0,,['Paris - Gare de Lyon - Hall 1 & 2']
Paris - Gare de Lyon - Hall 1 & 2,Nice ,TGV INOUI,6175,08-03-2023,13:28:00,13:28:00,0,,"['Toulon', 'Les Arcs - Draguignan', 'Cannes', 'Antibes', 'Nice']"
Marseille - Saint-Charles,Toulon ,TER,881443,08-03-2023,13:31:00,13:31:00,0,,"['Marseille Blancarde', 'La Pomme', 'Saint-Marcel', 'La Barasse', 'La Penne-sur-Huveaune', 'Aubagne', 'Cassis', 'La Ciotat-Ceyreste', 'Saint-Cyr - Les Lecques - La Cadière', 'Bandol', 'Ollioules - Sanary-sur-Mer', 'La Seyne - Six Fours', 'Toulon']"
Marseille - Saint-Charles,Hyères ,TER,881639,08-03-2023,14:19:00,14:19:00,0,,"['Marseille Blancarde', 'La Pomme', 'Saint-Marcel', 'La Barasse', 'La Penne-sur-Huveaune', 'Aubagne', 'Cassis', 'La Ciotat-Ceyreste', 'Saint-Cyr - Les Lecques - La Cadière', 'Bandol', 'Ollioules - Sanary-sur-Mer', 'La Seyne - Six Fours', 'Toulon', 'Toulon Sainte-Musse', 'La Garde', 'La Pauline', 'La Crau', 'Hyères']"
Marseille - Saint-Charles,Avignon Centre ,TER,879522,08-03-2023,14:41:00,14:41:00,0,,"['L\'Estaque"", \'links\': [], \'coord\': {\'lat\': \'43.363646\', \'lon\': \'5.321342\'}, \'label\': ""L\'Estaque (Marseille)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87751602:Train\'', 'Pas des Lanciers', 'Vitrolles - Aéroport Marseille Provence', 'Rognac', 'Saint-Chamas', 'Miramas', 'Saint-Martin-de-Crau', 'Arles', 'Avignon Centre']"
Marseille - Saint-Charles,Paris - Gare de Lyon - Hall 1 & 2 ,TGV INOUI,6122,08-03-2023,15:02:00,15:02:00,0,,"['Aix-en-Provence TGV', 'Avignon TGV', 'Paris - Gare de Lyon - Hall 1 & 2']"
Marseille - Saint-Charles,Hyères ,TER,881641,08-03-2023,15:03:00,15:03:00,0,,"['Marseille Blancarde', 'Aubagne', 'Cassis', 'La Ciotat-Ceyreste', 'Saint-Cyr - Les Lecques - La Cadière', 'Bandol', 'Ollioules - Sanary-sur-Mer', 'La Seyne - Six Fours', 'Toulon', 'Toulon Sainte-Musse', 'La Garde', 'La Pauline', 'La Crau', 'Hyères']"
Marseille - Saint-Charles,Avignon Centre ,TER,879528,08-03-2023,15:41:00,15:41:00,0,,"['L\'Estaque"", \'links\': [], \'coord\': {\'lat\': \'43.363646\', \'lon\': \'5.321342\'}, \'label\': ""L\'Estaque (Marseille)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87751602:Train\'', 'Pas des Lanciers', 'Vitrolles - Aéroport Marseille Provence', 'Rognac', 'Saint-Chamas', 'Miramas', 'Saint-Martin-de-Crau', 'Arles', 'Avignon Centre']"
Marseille - Saint-Charles,Aix-en-Provence ,TER,880160,08-03-2023,16:23:00,16:23:00,0,,"['Picon - Busserine', 'Sainte-Marthe en Provence', 'Saint-Joseph - Le Castellas', 'Saint-Antoine', 'Septèmes', 'Simiane', 'Gardanne', 'Aix-en-Provence']"
Marseille - Saint-Charles,Nice ,TER,17491,08-03-2023,16:57:00,16:57:00,0,,"['Toulon', 'Les Arcs - Draguignan', 'Saint-Raphaël - Valescure', 'Cannes', 'Antibes', 'Nice Saint-Augustin', 'Nice']"
Marseille - Saint-Charles,Hyères ,TER,881649,08-03-2023,17:03:00,17:03:00,0,,"['Marseille Blancarde', 'Aubagne', 'Cassis', 'La Ciotat-Ceyreste', 'Saint-Cyr - Les Lecques - La Cadière', 'Bandol', 'Ollioules - Sanary-sur-Mer', 'La Seyne - Six Fours', 'Toulon', 'Toulon Sainte-Musse', 'La Garde', 'La Pauline', 'La Crau', 'Hyères']"
Marseille - Saint-Charles,Paris - Gare de Lyon - Hall 1 & 2 ,TGV INOUI,6128,08-03-2023,17:03:00,17:03:00,0,,"['Aix-en-Provence TGV', 'Avignon TGV', 'Paris - Gare de Lyon - Hall 1 & 2']"
